PID    COMM              FD ERR FLAGS    PATH
8808   malicious-prog     4   0 00001101 ./output/2559-atmioc.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nbd.h
8808   malicious-prog     4   0 00001101 ./output/2560-nbd.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_mark.h
8808   malicious-prog     4   0 00001101 ./output/2561-xt_mark.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/can/raw.h
8808   malicious-prog     4   0 00001101 ./output/2562-raw.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/am437x-vpfe.h
8808   malicious-prog     4   0 00001101 ./output/2563-am437x-vpfe.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_arp/arpt_mangle.h
8808   malicious-prog     4   0 00001101 ./output/2564-arpt_mangle.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_ematch/tc_em_nbyte.h
8808   malicious-prog     4   0 00001101 ./output/2565-tc_em_nbyte.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/binfmts.h
8808   malicious-prog     4   0 00001101 ./output/2566-binfmts.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/cec-funcs.h
8808   malicious-prog     4   0 00001101 ./output/2567-cec-funcs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/cyclades.h
8808   malicious-prog     4   0 00001101 ./output/2568-cyclades.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/nf_synproxy.h
8808   malicious-prog     4   0 00001101 ./output/2569-nf_synproxy.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/raid/md_p.h
8808   malicious-prog     4   0 00001101 ./output/2570-md_p.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tty_flags.h
8808   malicious-prog     4   0 00001101 ./output/2571-tty_flags.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/wmi.h
8808   malicious-prog     4   0 00001101 ./output/2572-wmi.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_TCPMSS.h
8808   malicious-prog     4   0 00001101 ./output/2573-xt_TCPMSS.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/types.h
8808   malicious-prog     4   0 00001101 ./output/2574-types.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/uuid.h
8808   malicious-prog     4   0 00001101 ./output/2575-uuid.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/vhost_types.h
8808   malicious-prog     4   0 00001101 ./output/2576-vhost_types.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_devgroup.h
8808   malicious-prog     4   0 00001101 ./output/2577-xt_devgroup.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/vsockmon.h
8808   malicious-prog     4   0 00001101 ./output/2578-vsockmon.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dma-buf.h
8808   malicious-prog     4   0 00001101 ./output/2579-dma-buf.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/omapfb.h
8808   malicious-prog     4   0 00001101 ./output/2580-omapfb.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/quota.h
8808   malicious-prog     4   0 00001101 ./output/2581-quota.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/mic_ioctl.h
8808   malicious-prog     4   0 00001101 ./output/2582-mic_ioctl.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/binfmts.h
8808   malicious-prog     4   0 00001101 ./output/2583-binfmts.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_bridge/ebt_arpreply.h
8808   malicious-prog     4   0 00001101 ./output/2584-ebt_arpreply.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/atmlec.h
8808   malicious-prog     4   0 00001101 ./output/2585-atmlec.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nfs4.h
8808   malicious-prog     4   0 00001101 ./output/2586-nfs4.h
967    VBoxService        4   0 02000000 /var/run/utmp
647    dbus-daemon       -1   2 02204000 /usr/local/share/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /usr/share/dbus-1/system-services
647    dbus-daemon       -1   2 02204000 /lib/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /var/lib/snapd/dbus-1/system-services/
8808   malicious-prog     3   0 00000000 /usr/include/linux/signal.h
8808   malicious-prog     4   0 00001101 ./output/2587-signal.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/ipv6.h
8808   malicious-prog     4   0 00001101 ./output/2588-ipv6.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/cycx_cfm.h
8808   malicious-prog     4   0 00001101 ./output/2589-cycx_cfm.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dlm.h
8808   malicious-prog     4   0 00001101 ./output/2590-dlm.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/sctp.h
8808   malicious-prog     4   0 00001101 ./output/2591-sctp.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_CONNSECMARK.h
8808   malicious-prog     4   0 00001101 ./output/2592-xt_CONNSECMARK.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_team.h
8808   malicious-prog     4   0 00001101 ./output/2593-if_team.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_ether.h
8808   malicious-prog     4   0 00001101 ./output/2594-if_ether.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_l2tp.h
8808   malicious-prog     4   0 00001101 ./output/2595-xt_l2tp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/usb/cdc.h
8808   malicious-prog     4   0 00001101 ./output/2596-cdc.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_ipt.h
8808   malicious-prog     4   0 00001101 ./output/2597-tc_ipt.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/atmioc.h
8808   malicious-prog     4   0 00001101 ./output/2598-atmioc.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_helper.h
8808   malicious-prog     4   0 00001101 ./output/2599-xt_helper.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/xfrm.h
8808   malicious-prog     4   0 00001101 ./output/2600-xfrm.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_CONNMARK.h
8808   malicious-prog     4   0 00001101 ./output/2601-xt_CONNMARK.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tipc.h
8808   malicious-prog     4   0 00001101 ./output/2602-tipc.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/patchkey.h
8808   malicious-prog     4   0 00001101 ./output/2603-patchkey.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_esp.h
8808   malicious-prog     4   0 00001101 ./output/2604-xt_esp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/radeonfb.h
8808   malicious-prog     4   0 00001101 ./output/2605-radeonfb.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nfsacl.h
8808   malicious-prog     4   0 00001101 ./output/2606-nfsacl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/caif/caif_socket.h
8808   malicious-prog     4   0 00001101 ./output/2607-caif_socket.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/param.h
8808   malicious-prog     4   0 00001101 ./output/2608-param.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/omap3isp.h
8808   malicious-prog     4   0 00001101 ./output/2609-omap3isp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_xdp.h
8808   malicious-prog     4   0 00001101 ./output/2610-if_xdp.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/poll.h
8808   malicious-prog     4   0 00001101 ./output/2611-poll.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/sonet.h
8808   malicious-prog     4   0 00001101 ./output/2612-sonet.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/udf_fs_i.h
8808   malicious-prog     4   0 00001101 ./output/2613-udf_fs_i.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/isst_if.h
8808   malicious-prog     4   0 00001101 ./output/2614-isst_if.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/vmcore.h
8808   malicious-prog     4   0 00001101 ./output/2615-vmcore.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_blk.h
8808   malicious-prog     4   0 00001101 ./output/2616-virtio_blk.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/sed-opal.h
8808   malicious-prog     4   0 00001101 ./output/2617-sed-opal.h
654    irqbalance         6   0 00000000 /proc/interrupts
654    irqbalance         6   0 00000000 /proc/stat
654    irqbalance         6   0 00000000 /proc/irq/20/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/0/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/1/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/8/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/12/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/14/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/15/smp_affinity
8808   malicious-prog     3   0 00000000 /usr/include/linux/kernelcapi.h
8808   malicious-prog     4   0 00001101 ./output/2618-kernelcapi.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/gen_stats.h
8808   malicious-prog     4   0 00001101 ./output/2619-gen_stats.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/swab.h
8808   malicious-prog     4   0 00001101 ./output/2620-swab.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv4/ipt_ECN.h
8808   malicious-prog     4   0 00001101 ./output/2621-ipt_ECN.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_phonet.h
8808   malicious-prog     4   0 00001101 ./output/2622-if_phonet.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/hdlc.h
8808   malicious-prog     4   0 00001101 ./output/2623-hdlc.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv6/ip6t_REJECT.h
8808   malicious-prog     4   0 00001101 ./output/2624-ip6t_REJECT.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_time.h
8808   malicious-prog     4   0 00001101 ./output/2625-xt_time.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/jffs2.h
8808   malicious-prog     4   0 00001101 ./output/2626-jffs2.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_cablemodem.h
8808   malicious-prog     4   0 00001101 ./output/2627-if_cablemodem.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/seg6_genl.h
8808   malicious-prog     4   0 00001101 ./output/2628-seg6_genl.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/iio/types.h
8808   malicious-prog     4   0 00001101 ./output/2629-types.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_tun.h
8808   malicious-prog     4   0 00001101 ./output/2630-if_tun.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nfs_idmap.h
8808   malicious-prog     4   0 00001101 ./output/2631-nfs_idmap.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/errqueue.h
8808   malicious-prog     4   0 00001101 ./output/2632-errqueue.h
967    VBoxService        4   0 02000000 /var/run/utmp
647    dbus-daemon       -1   2 02204000 /usr/local/share/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /usr/share/dbus-1/system-services
647    dbus-daemon       -1   2 02204000 /lib/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /var/lib/snapd/dbus-1/system-services/
8808   malicious-prog     3   0 00000000 /usr/include/linux/qrtr.h
8808   malicious-prog     4   0 00001101 ./output/2633-qrtr.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nfsd/debug.h
8808   malicious-prog     4   0 00001101 ./output/2634-debug.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dvb/audio.h
8808   malicious-prog     4   0 00001101 ./output/2635-audio.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/poll.h
8808   malicious-prog     4   0 00001101 ./output/2636-poll.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/hash_info.h
8808   malicious-prog     4   0 00001101 ./output/2637-hash_info.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv6/ip6t_rt.h
8808   malicious-prog     4   0 00001101 ./output/2638-ip6t_rt.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_connlimit.h
8808   malicious-prog     4   0 00001101 ./output/2639-xt_connlimit.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_console.h
8808   malicious-prog     4   0 00001101 ./output/2640-virtio_console.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/sed-opal.h
8808   malicious-prog     4   0 00001101 ./output/2641-sed-opal.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nfs2.h
8808   malicious-prog     4   0 00001101 ./output/2642-nfs2.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_IDLETIMER.h
8808   malicious-prog     4   0 00001101 ./output/2643-xt_IDLETIMER.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tipc.h
8808   malicious-prog     4   0 00001101 ./output/2644-tipc.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/ipv6.h
8808   malicious-prog     4   0 00001101 ./output/2645-ipv6.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/pfkeyv2.h
8808   malicious-prog     4   0 00001101 ./output/2646-pfkeyv2.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv4/ipt_ah.h
8808   malicious-prog     4   0 00001101 ./output/2647-ipt_ah.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/pr.h
8808   malicious-prog     4   0 00001101 ./output/2648-pr.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/timex.h
8808   malicious-prog     4   0 00001101 ./output/2649-timex.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/gigaset_dev.h
8808   malicious-prog     4   0 00001101 ./output/2650-gigaset_dev.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/taskstats.h
8808   malicious-prog     4   0 00001101 ./output/2651-taskstats.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_length.h
8808   malicious-prog     4   0 00001101 ./output/2652-xt_length.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/atmsap.h
8808   malicious-prog     4   0 00001101 ./output/2653-atmsap.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/qnx4_fs.h
8808   malicious-prog     4   0 00001101 ./output/2654-qnx4_fs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_connlimit.h
8808   malicious-prog     4   0 00001101 ./output/2655-xt_connlimit.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_recent.h
8808   malicious-prog     4   0 00001101 ./output/2656-xt_recent.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/v4l2-subdev.h
8808   malicious-prog     4   0 00001101 ./output/2657-v4l2-subdev.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nfsd/stats.h
8808   malicious-prog     4   0 00001101 ./output/2658-stats.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/kcmp.h
8808   malicious-prog     4   0 00001101 ./output/2659-kcmp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/mroute.h
8808   malicious-prog     4   0 00001101 ./output/2660-mroute.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_bpf.h
8808   malicious-prog     4   0 00001101 ./output/2661-tc_bpf.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_vsock.h
8808   malicious-prog     4   0 00001101 ./output/2662-virtio_vsock.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv4/ipt_ecn.h
8808   malicious-prog     4   0 00001101 ./output/2663-ipt_ecn.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dvb/net.h
8808   malicious-prog     4   0 00001101 ./output/2664-net.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/keyboard.h
8808   malicious-prog     4   0 00001101 ./output/2665-keyboard.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv6/ip6t_HL.h
8808   malicious-prog     4   0 00001101 ./output/2666-ip6t_HL.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_bridge/ebt_ip.h
8808   malicious-prog     4   0 00001101 ./output/2667-ebt_ip.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/time_types.h
8808   malicious-prog     4   0 00001101 ./output/2668-time_types.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_addr.h
8808   malicious-prog     4   0 00001101 ./output/2669-if_addr.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/qrtr.h
8808   malicious-prog     4   0 00001101 ./output/2670-qrtr.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/kexec.h
8808   malicious-prog     4   0 00001101 ./output/2671-kexec.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/smc_diag.h
8808   malicious-prog     4   0 00001101 ./output/2672-smc_diag.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/v4l2-controls.h
8808   malicious-prog     4   0 00001101 ./output/2673-v4l2-controls.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/switchtec_ioctl.h
8808   malicious-prog     4   0 00001101 ./output/2674-switchtec_ioctl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/utime.h
8808   malicious-prog     4   0 00001101 ./output/2675-utime.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_infiniband.h
8808   malicious-prog     4   0 00001101 ./output/2676-if_infiniband.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/toshiba.h
8808   malicious-prog     4   0 00001101 ./output/2677-toshiba.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/bpfilter.h
8808   malicious-prog     4   0 00001101 ./output/2678-bpfilter.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/tc_act/tc_gact.h
8808   malicious-prog     4   0 00001101 ./output/2679-tc_gact.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/serial_reg.h
8808   malicious-prog     4   0 00001101 ./output/2680-serial_reg.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_ring.h
8808   malicious-prog     4   0 00001101 ./output/2681-virtio_ring.h
967    VBoxService        4   0 02000000 /var/run/utmp
647    dbus-daemon       -1   2 02204000 /usr/local/share/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /usr/share/dbus-1/system-services
647    dbus-daemon       -1   2 02204000 /lib/dbus-1/system-services
647    dbus-daemon       25   0 02204000 /var/lib/snapd/dbus-1/system-services/
8808   malicious-prog     3   0 00000000 /usr/include/linux/personality.h
8808   malicious-prog     4   0 00001101 ./output/2682-personality.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/mmc/ioctl.h
8808   malicious-prog     4   0 00001101 ./output/2683-ioctl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/i8k.h
8808   malicious-prog     4   0 00001101 ./output/2684-i8k.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_connlabel.h
8808   malicious-prog     4   0 00001101 ./output/2685-xt_connlabel.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/qemu_fw_cfg.h
8808   malicious-prog     4   0 00001101 ./output/2686-qemu_fw_cfg.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_bridge/ebt_among.h
8808   malicious-prog     4   0 00001101 ./output/2687-ebt_among.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/psample.h
8808   malicious-prog     4   0 00001101 ./output/2688-psample.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/serial_core.h
8808   malicious-prog     4   0 00001101 ./output/2689-serial_core.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv6/ip6t_mh.h
8808   malicious-prog     4   0 00001101 ./output/2690-ip6t_mh.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netconf.h
8808   malicious-prog     4   0 00001101 ./output/2691-netconf.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/if_hippi.h
8808   malicious-prog     4   0 00001101 ./output/2692-if_hippi.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv4/ipt_TTL.h
8808   malicious-prog     4   0 00001101 ./output/2693-ipt_TTL.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/virtio_types.h
8808   malicious-prog     4   0 00001101 ./output/2694-virtio_types.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_bridge/ebt_ip6.h
8808   malicious-prog     4   0 00001101 ./output/2695-ebt_ip6.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dqblk_xfs.h
8808   malicious-prog     4   0 00001101 ./output/2696-dqblk_xfs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/openvswitch.h
8808   malicious-prog     4   0 00001101 ./output/2697-openvswitch.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/nfsacl.h
8808   malicious-prog     4   0 00001101 ./output/2698-nfsacl.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/hiddev.h
8808   malicious-prog     4   0 00001101 ./output/2699-hiddev.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/atm.h
8808   malicious-prog     4   0 00001101 ./output/2700-atm.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/sysinfo.h
8808   malicious-prog     4   0 00001101 ./output/2701-sysinfo.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/xfrm.h
8808   malicious-prog     4   0 00001101 ./output/2702-xfrm.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/devlink.h
8808   malicious-prog     4   0 00001101 ./output/2703-devlink.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_TCPOPTSTRIP.h
8808   malicious-prog     4   0 00001101 ./output/2704-xt_TCPOPTSTRIP.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/pktcdvd.h
8808   malicious-prog     4   0 00001101 ./output/2705-pktcdvd.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/prctl.h
8808   malicious-prog     4   0 00001101 ./output/2706-prctl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/iommu.h
8808   malicious-prog     4   0 00001101 ./output/2707-iommu.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/gameport.h
8808   malicious-prog     4   0 00001101 ./output/2708-gameport.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/can/gw.h
8808   malicious-prog     4   0 00001101 ./output/2709-gw.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv6/ip6t_REJECT.h
8808   malicious-prog     4   0 00001101 ./output/2710-ip6t_REJECT.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/ip_vs.h
8808   malicious-prog     4   0 00001101 ./output/2711-ip_vs.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/nfnetlink.h
8808   malicious-prog     4   0 00001101 ./output/2712-nfnetlink.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/rpmsg.h
8808   malicious-prog     4   0 00001101 ./output/2713-rpmsg.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/atm_zatm.h
8808   malicious-prog     4   0 00001101 ./output/2714-atm_zatm.h
654    irqbalance         6   0 00000000 /proc/interrupts
654    irqbalance         6   0 00000000 /proc/stat
654    irqbalance         6   0 00000000 /proc/irq/20/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/0/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/1/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/8/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/12/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/14/smp_affinity
654    irqbalance         6   0 00000000 /proc/irq/15/smp_affinity
8808   malicious-prog     3   0 00000000 /usr/include/linux/mii.h
8808   malicious-prog     4   0 00001101 ./output/2715-mii.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/audit.h
8808   malicious-prog     4   0 00001101 ./output/2716-audit.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/gfs2_ondisk.h
8808   malicious-prog     4   0 00001101 ./output/2717-gfs2_ondisk.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/dqblk_xfs.h
8808   malicious-prog     4   0 00001101 ./output/2718-dqblk_xfs.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/toshiba.h
8808   malicious-prog     4   0 00001101 ./output/2719-toshiba.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/ip.h
8808   malicious-prog     4   0 00001101 ./output/2720-ip.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_ipv4/ipt_ECN.h
8808   malicious-prog     4   0 00001101 ./output/2721-ipt_ECN.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/atmarp.h
8808   malicious-prog     4   0 00001101 ./output/2722-atmarp.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/fdreg.h
8808   malicious-prog     4   0 00001101 ./output/2723-fdreg.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/tiocl.h
8808   malicious-prog     4   0 00001101 ./output/2724-tiocl.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter/xt_nfacct.h
8808   malicious-prog     4   0 00001101 ./output/2725-xt_nfacct.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/kvm_para.h
8808   malicious-prog     4   0 00001101 ./output/2726-kvm_para.h
8808   malicious-prog     3   0 00000000 /usr/include/linux/blkpg.h
8808   malicious-prog     4   0 00001101 ./output/2727-blkpg.h
1707   VBoxClient         8   0 00000000 /run/user/1000/gdm/Xauthority
1609   Xorg              47   0 00000000 /proc/1707/cmdline
8808   malicious-prog     3   0 00000000 /usr/include/linux/netfilter_bridge/ebtables.h
